"","file_name","pNameStability"
"178","obj173trash.jpg",0.695652173913043
"179","obj174gas.jpg",0.571428571428571
"180","obj175fence.jpg",0.72
"181","obj176genie.jpg",0.84
"182","obj177ghost.jpg",1
"183","obj178giraffe.jpg",1
"184","obj179girl.jpg",0.8
"185","obj180glass.jpg",0.8
"186","obj181glasses.jpg",1
"187","obj182globe.jpg",0.96
"188","obj183glove.jpg",0.84
"189","obj184goat.jpg",1
"190","obj185gorilla.jpg",0.833333333333333
"191","obj186grapes.jpg",0.708333333333333
"192","obj187grasshopper.jpg",0.608695652173913
"193","obj188guitar.jpg",0.96
"194","obj189gun.jpg",0.88
"195","obj190hair.jpg",0.92
"196","obj191brush.jpg",0.68
"197","obj192hamburger.jpg",0.88
"198","obj193hammer.jpg",1
"199","obj194hammock.jpg",1
"200","obj195hand.jpg",1
"201","obj196handcuffs.jpg",0.8
"202","obj197hanger.jpg",0.64
"203","obj198harp.jpg",1
"204","obj199hat.jpg",1
"205","obj200hay.jpg",0.826086956521739
"206","obj201heart.jpg",0.96
"207","obj202heel.jpg",0.833333333333333
"208","obj203helicopter.jpg",0.96
"209","obj204helmet.jpg",0.88
"210","obj205highchair.jpg",0.72
"211","obj206hinge.jpg",0.888888888888889
"212","obj207hippo.jpg",0.791666666666667
"213","obj208hoe.jpg",0.647058823529412
"214","obj209hoof.jpg",0.875
"215","obj210hook.jpg",1
"216","obj211horse.jpg",1
"217","obj212hose.jpg",0.739130434782609
"218","obj213house.jpg",0.8
"219","obj214firehydrant.jpg",0.789473684210526
"220","obj215icecreamcone.jpg",0.96
"221","obj216igloo.jpg",0.96
"222","obj217iron.jpg",1
"223","obj218ironingboard.jpg",1
"224","obj219jack.jpg",0.454545454545455
"225","obj220jacket.jpg",0.72
"226","obj221jar.jpg",0.88
"227","obj222puzzle.jpg",0.8
"228","obj223jumprope.jpg",0.76
"229","obj224kangaroo.jpg",1
"230","obj225key.jpg",1
"231","obj226king.jpg",1
"232","obj227kite.jpg",1
"233","obj228knife.jpg",1
"234","obj229knight.jpg",0.727272727272727
"235","obj230knot.jpg",0.48
"236","obj231ladder.jpg",1
"237","obj232ladle.jpg",0.88
"238","obj233ladybug.jpg",0.6
"239","obj234lamp.jpg",0.833333333333333
"240","obj235lawnmower.jpg",0.92
"241","obj236leaf.jpg",1
"242","obj237leg.jpg",0.84
"243","obj238lemon.jpg",0.96
"244","obj239leopard.jpg",0.695652173913043
"245","obj240letter.jpg",0.8
"246","obj241lettuce.jpg",0.666666666666667
"247","obj242lightbulb.jpg",0.72
"248","obj243lighthouse.jpg",0.96
"249","obj244lightning.jpg",0.8
"250","obj245lightswitch.jpg",0.56
"251","obj246lion.jpg",0.96
"252","obj247lips.jpg",0.92
"253","obj248lipstick.jpg",1
"254","obj249lizard.jpg",0.869565217391304
"255","obj250llama.jpg",0.84
"256","obj251lobster.jpg",0.875
"257","obj252lock.jpg",0.875
"258","obj253log.jpg",0.84
"259","obj254magnet.jpg",1
"260","obj255mailbox.jpg",0.4
"261","obj256man.jpg",0.92
"262","obj257map.jpg",0.92
"263","obj258mask.jpg",0.92
"264","obj259match.jpg",0.88
"265","obj260medal.jpg",0.96
"266","obj261microphone.jpg",0.947368421052632
"267","obj262microscope.jpg",0.947368421052632
"268","obj263mirror.jpg",0.96
"269","obj264mixer.jpg",0.782608695652174
"270","obj265priest.jpg",0.739130434782609
"271","obj266monkey.jpg",1
"272","obj267moon.jpg",0.76
"273","obj268moose.jpg",0.777777777777778
"274","obj269mop.jpg",0.84
"275","obj270mosquito.jpg",0.4
"276","obj271motorcycle.jpg",0.56
"277","obj272mountain.jpg",1
"278","obj273mouse.jpg",0.791666666666667
"279","obj274mousetrap.jpg",0.92
"280","obj275mushroom.jpg",1
"281","obj276music.jpg",0.833333333333333
"282","obj277nail.jpg",0.727272727272727
"283","obj278neck.jpg",0.64
"284","obj279necklace.jpg",0.92
"285","obj280needle.jpg",0.772727272727273
"286","obj281nest.jpg",0.583333333333333
"287","obj282net.jpg",0.96
"288","obj283nose.jpg",1
"289","obj284nurse.jpg",0.92
"290","obj285nut.jpg",0.571428571428571
"291","obj286octopus.jpg",1
"292","obj287onion.jpg",0.958333333333333
"293","obj288orange.jpg",0.76
"294","obj289ostrich.jpg",0.791666666666667
"295","obj290owl.jpg",0.96
"296","obj291package.jpg",0.68
"297","obj292bucket.jpg",1
"298","obj293paintbrush.jpg",0.782608695652174
"299","obj294paint.jpg",0.458333333333333
"300","obj295palmtree.jpg",0.76
"301","obj296pan.jpg",0.72
"302","obj297panda.jpg",0.84
"303","obj298pants.jpg",0.88
"304","obj299paper.jpg",0.88
"305","obj300paperclip.jpg",0.791666666666667
"306","obj301parachute.jpg",0.727272727272727
"307","obj302parrot.jpg",0.92
"308","obj303paw.jpg",0.8
"309","obj304peach.jpg",0.625
"310","obj305peacock.jpg",0.916666666666667
"311","obj306peanut.jpg",0.72
"312","obj307pear.jpg",0.96
"313","obj308peas.jpg",0.954545454545455
"314","obj309pelican.jpg",0.782608695652174
"315","obj310pen.jpg",0.96
"316","obj311pencil.jpg",1
"317","obj312pencilsharpener.jpg",0.583333333333333
"318","obj313penguin.jpg",1
"319","obj314piano.jpg",1
"320","obj315picture.jpg",0.76
"321","obj316pig.jpg",1
"322","obj317bird.jpg",0.583333333333333
"323","obj318piggybank.jpg",0.8
"324","obj319pillow.jpg",0.96
"325","obj320pineapple.jpg",1
"326","obj321pinecone.jpg",0.692307692307692
"327","obj322pipe.jpg",1
"328","obj323pirate.jpg",1
"329","obj324pitcher.jpg",0.8
"330","obj325pitchfork.jpg",0.666666666666667
"331","obj326pizza.jpg",0.96
"332","obj327plate.jpg",0.92
"333","obj328pliers.jpg",0.705882352941177
"334","obj329plug.jpg",0.76
"335","obj330policeman.jpg",0.391304347826087
"336","obj331pool.jpg",0.791666666666667
